"knr","kname","month","age","unemp"
"2691","1121","Time","1999M03","15-74 years",1.3
"2692","1121","Time","1999M04","15-74 years",1.2
"2693","1121","Time","1999M05","15-74 years",1
"2694","1121","Time","1999M06","15-74 years",1.3
"2695","1121","Time","1999M07","15-74 years",1.6
"2696","1121","Time","1999M08","15-74 years",1.6
"2697","1121","Time","1999M09","15-74 years",1.3
"2698","1121","Time","1999M10","15-74 years",1.3
"2699","1121","Time","1999M11","15-74 years",1.3
"2700","1121","Time","1999M12","15-74 years",1.3
"2701","1121","Time","2000M01","15-74 years",1.8
"2702","1121","Time","2000M02","15-74 years",1.6
"2703","1121","Time","2000M03","15-74 years",1.6
"2704","1121","Time","2000M04","15-74 years",1.5
"2705","1121","Time","2000M05","15-74 years",1.6
"2706","1121","Time","2000M06","15-74 years",1.6
"2707","1121","Time","2000M07","15-74 years",2.3
"2708","1121","Time","2000M08","15-74 years",2.2
"2709","1121","Time","2000M09","15-74 years",2
"2710","1121","Time","2000M10","15-74 years",2
"2711","1121","Time","2000M11","15-74 years",4.8
"2712","1121","Time","2000M12","15-74 years",4
"2713","1121","Time","2001M01","15-74 years",2.1
"2714","1121","Time","2001M02","15-74 years",1.9
"2715","1121","Time","2001M03","15-74 years",1.8
"2716","1121","Time","2001M04","15-74 years",1.3
"2717","1121","Time","2001M05","15-74 years",1.2
"2718","1121","Time","2001M06","15-74 years",1.2
"2719","1121","Time","2001M07","15-74 years",1.5
"2720","1121","Time","2001M08","15-74 years",1.6
"2721","1121","Time","2001M09","15-74 years",1.9
"2722","1121","Time","2001M10","15-74 years",2
"2723","1121","Time","2001M11","15-74 years",1.9
"2724","1121","Time","2001M12","15-74 years",1.8
"2725","1121","Time","2002M01","15-74 years",1.9
"2726","1121","Time","2002M02","15-74 years",2.1
"2727","1121","Time","2002M03","15-74 years",2
"2728","1121","Time","2002M04","15-74 years",1.9
"2729","1121","Time","2002M05","15-74 years",1.9
"2730","1121","Time","2002M06","15-74 years",1.9
"2731","1121","Time","2002M07","15-74 years",2.3
"2732","1121","Time","2002M08","15-74 years",2.3
"2733","1121","Time","2002M09","15-74 years",2.1
"2734","1121","Time","2002M10","15-74 years",2
"2735","1121","Time","2002M11","15-74 years",2.2
"2736","1121","Time","2002M12","15-74 years",2.1
"2737","1121","Time","1999M01","15-29 years",2
"2738","1121","Time","1999M02","15-29 years",1.9
"2739","1121","Time","1999M03","15-29 years",2.2
"2740","1121","Time","1999M04","15-29 years",1.7
"2741","1121","Time","1999M05","15-29 years",1.2
"2742","1121","Time","1999M06","15-29 years",2
"2743","1121","Time","1999M07","15-29 years",2.1
"2744","1121","Time","1999M08","15-29 years",2.1
"2745","1121","Time","1999M09","15-29 years",1.7
"2746","1121","Time","1999M10","15-29 years",1.3
"2747","1121","Time","1999M11","15-29 years",1.7
"2748","1121","Time","1999M12","15-29 years",1.8
"2749","1121","Time","2000M01","15-29 years",2.6
"2750","1121","Time","2000M02","15-29 years",2
"2751","1121","Time","2000M03","15-29 years",1.9
"2752","1121","Time","2000M04","15-29 years",1.9
"2753","1121","Time","2000M05","15-29 years",1.9
"2754","1121","Time","2000M06","15-29 years",2.3
"2755","1121","Time","2000M07","15-29 years",3.4
"2756","1121","Time","2000M08","15-29 years",3.4
"2757","1121","Time","2000M09","15-29 years",2.9
"2758","1121","Time","2000M10","15-29 years",2.9
"2759","1121","Time","2000M11","15-29 years",4.7
"2760","1121","Time","2000M12","15-29 years",4.4
"2761","1121","Time","2001M01","15-29 years",3.9
"2762","1121","Time","2001M02","15-29 years",3.2
"2763","1121","Time","2001M03","15-29 years",3.1
"2764","1121","Time","2001M04","15-29 years",2.1
"2765","1121","Time","2001M05","15-29 years",1.9
"2766","1121","Time","2001M06","15-29 years",2
"2767","1121","Time","2001M07","15-29 years",2
"2768","1121","Time","2001M08","15-29 years",2.6
"2769","1121","Time","2001M09","15-29 years",2.6
"2770","1121","Time","2001M10","15-29 years",3
"2771","1121","Time","2001M11","15-29 years",2.7
"2772","1121","Time","2001M12","15-29 years",2.5
"2773","1121","Time","2002M01","15-29 years",2.8
"2774","1121","Time","2002M02","15-29 years",2.8
"2775","1121","Time","2002M03","15-29 years",2.6
"2776","1121","Time","2002M04","15-29 years",2.6
"2777","1121","Time","2002M05","15-29 years",2.6
"2778","1121","Time","2002M06","15-29 years",3.2
"2779","1121","Time","2002M07","15-29 years",3.5
"2780","1121","Time","2002M08","15-29 years",3.7
"2781","1121","Time","2002M09","15-29 years",3
"2782","1121","Time","2002M10","15-29 years",3.1
"2783","1121","Time","2002M11","15-29 years",2.9
"2784","1121","Time","2002M12","15-29 years",2.7
"2785","1122","Gjesdal","1999M01","15-74 years",1.3
"2786","1122","Gjesdal","1999M02","15-74 years",1.2
"2787","1122","Gjesdal","1999M03","15-74 years",1.2
"2788","1122","Gjesdal","1999M04","15-74 years",1
"2789","1122","Gjesdal","1999M05","15-74 years",1.4
"2790","1122","Gjesdal","1999M06","15-74 years",1.4
"2791","1122","Gjesdal","1999M07","15-74 years",1.4
"2792","1122","Gjesdal","1999M08","15-74 years",1.5
"2793","1122","Gjesdal","1999M09","15-74 years",1.7
"2794","1122","Gjesdal","1999M10","15-74 years",1.5
"2795","1122","Gjesdal","1999M11","15-74 years",1.3
"2796","1122","Gjesdal","1999M12","15-74 years",1.6
"2797","1122","Gjesdal","2000M01","15-74 years",2
"2798","1122","Gjesdal","2000M02","15-74 years",2
"2799","1122","Gjesdal","2000M03","15-74 years",1.9
"2800","1122","Gjesdal","2000M04","15-74 years",2.1
"2801","1122","Gjesdal","2000M05","15-74 years",1.8
"2802","1122","Gjesdal","2000M06","15-74 years",1.9
"2803","1122","Gjesdal","2000M07","15-74 years",2.1
"2804","1122","Gjesdal","2000M08","15-74 years",2.2
"2805","1122","Gjesdal","2000M09","15-74 years",2
"2806","1122","Gjesdal","2000M10","15-74 years",2.1
"2807","1122","Gjesdal","2000M11","15-74 years",2.7
"2808","1122","Gjesdal","2000M12","15-74 years",2.6
"2809","1122","Gjesdal","2001M01","15-74 years",2.3
"2810","1122","Gjesdal","2001M02","15-74 years",2
"2811","1122","Gjesdal","2001M03","15-74 years",1.9
"2812","1122","Gjesdal","2001M04","15-74 years",1.7
"2813","1122","Gjesdal","2001M05","15-74 years",1.5
"2814","1122","Gjesdal","2001M06","15-74 years",1.5
"2815","1122","Gjesdal","2001M07","15-74 years",1.7
"2816","1122","Gjesdal","2001M08","15-74 years",1.9
"2817","1122","Gjesdal","2001M09","15-74 years",2
"2818","1122","Gjesdal","2001M10","15-74 years",2.1
"2819","1122","Gjesdal","2001M11","15-74 years",1.7
"2820","1122","Gjesdal","2001M12","15-74 years",1.9
"2821","1122","Gjesdal","2002M01","15-74 years",2.2
"2822","1122","Gjesdal","2002M02","15-74 years",1.9
"2823","1122","Gjesdal","2002M03","15-74 years",2.1
"2824","1122","Gjesdal","2002M04","15-74 years",2.1
"2825","1122","Gjesdal","2002M05","15-74 years",1.8
"2826","1122","Gjesdal","2002M06","15-74 years",1.8
"2827","1122","Gjesdal","2002M07","15-74 years",2.2
"2828","1122","Gjesdal","2002M08","15-74 years",2.2
"2829","1122","Gjesdal","2002M09","15-74 years",1.8
"2830","1122","Gjesdal","2002M10","15-74 years",2.3
"2831","1122","Gjesdal","2002M11","15-74 years",2.5
"2832","1122","Gjesdal","2002M12","15-74 years",2.7
"2833","1122","Gjesdal","1999M01","15-29 years",1.8
"2834","1122","Gjesdal","1999M02","15-29 years",1.4
"2835","1122","Gjesdal","1999M03","15-29 years",1.5
"2836","1122","Gjesdal","1999M04","15-29 years",1.4
"2837","1122","Gjesdal","1999M05","15-29 years",2
"2838","1122","Gjesdal","1999M06","15-29 years",2
"2839","1122","Gjesdal","1999M07","15-29 years",2.1
"2840","1122","Gjesdal","1999M08","15-29 years",2
"2841","1122","Gjesdal","1999M09","15-29 years",2.6
"2842","1122","Gjesdal","1999M10","15-29 years",2
"2843","1122","Gjesdal","1999M11","15-29 years",1.7
"2844","1122","Gjesdal","1999M12","15-29 years",2
"2845","1122","Gjesdal","2000M01","15-29 years",2.5
"2846","1122","Gjesdal","2000M02","15-29 years",3.3
"2847","1122","Gjesdal","2000M03","15-29 years",2.8
"2848","1122","Gjesdal","2000M04","15-29 years",3.3
"2849","1122","Gjesdal","2000M05","15-29 years",2.7
"2850","1122","Gjesdal","2000M06","15-29 years",2.8
"2851","1122","Gjesdal","2000M07","15-29 years",3
"2852","1122","Gjesdal","2000M08","15-29 years",3.5
"2853","1122","Gjesdal","2000M09","15-29 years",2.6
"2854","1122","Gjesdal","2000M10","15-29 years",2.5
"2855","1122","Gjesdal","2000M11","15-29 years",3.2
"2856","1122","Gjesdal","2000M12","15-29 years",3.2
"2857","1122","Gjesdal","2001M01","15-29 years",2.9
"2858","1122","Gjesdal","2001M02","15-29 years",2.8
"2859","1122","Gjesdal","2001M03","15-29 years",2.5
"2860","1122","Gjesdal","2001M04","15-29 years",2.2
"2861","1122","Gjesdal","2001M05","15-29 years",1.5
"2862","1122","Gjesdal","2001M06","15-29 years",1.9
"2863","1122","Gjesdal","2001M07","15-29 years",2
"2864","1122","Gjesdal","2001M08","15-29 years",2.8
"2865","1122","Gjesdal","2001M09","15-29 years",3.3
"2866","1122","Gjesdal","2001M10","15-29 years",3.3
"2867","1122","Gjesdal","2001M11","15-29 years",2.6
"2868","1122","Gjesdal","2001M12","15-29 years",2.8
"2869","1122","Gjesdal","2002M01","15-29 years",3.3
"2870","1122","Gjesdal","2002M02","15-29 years",2.7
"2871","1122","Gjesdal","2002M03","15-29 years",3.1
"2872","1122","Gjesdal","2002M04","15-29 years",3.8
"2873","1122","Gjesdal","2002M05","15-29 years",2.8
"2874","1122","Gjesdal","2002M06","15-29 years",2.8
"2875","1122","Gjesdal","2002M07","15-29 years",3
"2876","1122","Gjesdal","2002M08","15-29 years",3.3
"2877","1122","Gjesdal","2002M09","15-29 years",3.2
"2878","1122","Gjesdal","2002M10","15-29 years",3.3
"2879","1122","Gjesdal","2002M11","15-29 years",3.6
"2880","1122","Gjesdal","2002M12","15-29 years",3.8
"2881","1124","Sola","1999M01","15-74 years",1.7
"2882","1124","Sola","1999M02","15-74 years",1.6
"2883","1124","Sola","1999M03","15-74 years",1.7
"2884","1124","Sola","1999M04","15-74 years",1.7
"2885","1124","Sola","1999M05","15-74 years",1.5
"2886","1124","Sola","1999M06","15-74 years",1.8
"2887","1124","Sola","1999M07","15-74 years",2.1
"2888","1124","Sola","1999M08","15-74 years",2.1
"2889","1124","Sola","1999M09","15-74 years",2.1
"2890","1124","Sola","1999M10","15-74 years",2
"2891","1124","Sola","1999M11","15-74 years",2
"2892","1124","Sola","1999M12","15-74 years",2.2
"2893","1124","Sola","2000M01","15-74 years",2.5
"2894","1124","Sola","2000M02","15-74 years",2.4
"2895","1124","Sola","2000M03","15-74 years",2.3
"2896","1124","Sola","2000M04","15-74 years",2.1
"2897","1124","Sola","2000M05","15-74 years",2.1
"2898","1124","Sola","2000M06","15-74 years",2.4
"2899","1124","Sola","2000M07","15-74 years",2.7
"2900","1124","Sola","2000M08","15-74 years",2.5
"2901","1124","Sola","2000M09","15-74 years",2.4
"2902","1124","Sola","2000M10","15-74 years",2.5
"2903","1124","Sola","2000M11","15-74 years",2.4
"2904","1124","Sola","2000M12","15-74 years",2.5
"2905","1124","Sola","2001M01","15-74 years",2.6
"2906","1124","Sola","2001M02","15-74 years",2.5
"2907","1124","Sola","2001M03","15-74 years",2.4
"2908","1124","Sola","2001M04","15-74 years",2
"2909","1124","Sola","2001M05","15-74 years",2
"2910","1124","Sola","2001M06","15-74 years",2
"2911","1124","Sola","2001M07","15-74 years",2.4
"2912","1124","Sola","2001M08","15-74 years",2.5
"2913","1124","Sola","2001M09","15-74 years",2.6
"2914","1124","Sola","2001M10","15-74 years",2.3
"2915","1124","Sola","2001M11","15-74 years",2.3
"2916","1124","Sola","2001M12","15-74 years",2.4
"2917","1124","Sola","2002M01","15-74 years",2.8
"2918","1124","Sola","2002M02","15-74 years",2.8
"2919","1124","Sola","2002M03","15-74 years",2.8
"2920","1124","Sola","2002M04","15-74 years",2.6
"2921","1124","Sola","2002M05","15-74 years",2.6
"2922","1124","Sola","2002M06","15-74 years",2.6
"2923","1124","Sola","2002M07","15-74 years",3
"2924","1124","Sola","2002M08","15-74 years",3.3
"2925","1124","Sola","2002M09","15-74 years",3.3
"2926","1124","Sola","2002M10","15-74 years",3.1
"2927","1124","Sola","2002M11","15-74 years",3.3
"2928","1124","Sola","2002M12","15-74 years",3.1
"2929","1124","Sola","1999M01","15-29 years",1.8
"2930","1124","Sola","1999M02","15-29 years",1.5
"2931","1124","Sola","1999M03","15-29 years",1.7
"2932","1124","Sola","1999M04","15-29 years",1.7
"2933","1124","Sola","1999M05","15-29 years",1.4
"2934","1124","Sola","1999M06","15-29 years",2
"2935","1124","Sola","1999M07","15-29 years",2.8
"2936","1124","Sola","1999M08","15-29 years",2.8
"2937","1124","Sola","1999M09","15-29 years",2.4
"2938","1124","Sola","1999M10","15-29 years",2.4
"2939","1124","Sola","1999M11","15-29 years",2.4
"2940","1124","Sola","1999M12","15-29 years",2.7
"2941","1124","Sola","2000M01","15-29 years",2.8
"2942","1124","Sola","2000M02","15-29 years",2.8
"2943","1124","Sola","2000M03","15-29 years",2.2
"2944","1124","Sola","2000M04","15-29 years",2.3
"2945","1124","Sola","2000M05","15-29 years",2.4
"2946","1124","Sola","2000M06","15-29 years",2.7
"2947","1124","Sola","2000M07","15-29 years",3.1
"2948","1124","Sola","2000M08","15-29 years",3
"2949","1124","Sola","2000M09","15-29 years",2.6
"2950","1124","Sola","2000M10","15-29 years",2.5
"2951","1124","Sola","2000M11","15-29 years",2.2
"2952","1124","Sola","2000M12","15-29 years",2.4
"2953","1124","Sola","2001M01","15-29 years",3
"2954","1124","Sola","2001M02","15-29 years",3.1
"2955","1124","Sola","2001M03","15-29 years",3.2
"2956","1124","Sola","2001M04","15-29 years",2.5
"2957","1124","Sola","2001M05","15-29 years",2.1
"2958","1124","Sola","2001M06","15-29 years",2.1
"2959","1124","Sola","2001M07","15-29 years",3
"2960","1124","Sola","2001M08","15-29 years",3.4
"2961","1124","Sola","2001M09","15-29 years",3.7
"2962","1124","Sola","2001M10","15-29 years",3.2
"2963","1124","Sola","2001M11","15-29 years",2.9
"2964","1124","Sola","2001M12","15-29 years",2.9
"2965","1124","Sola","2002M01","15-29 years",3.6
"2966","1124","Sola","2002M02","15-29 years",3.7
"2967","1124","Sola","2002M03","15-29 years",3.7
"2968","1124","Sola","2002M04","15-29 years",3.4
"2969","1124","Sola","2002M05","15-29 years",3.1
"2970","1124","Sola","2002M06","15-29 years",3.3
"2971","1124","Sola","2002M07","15-29 years",4.3
"2972","1124","Sola","2002M08","15-29 years",4.5
"2973","1124","Sola","2002M09","15-29 years",4.5
"2974","1124","Sola","2002M10","15-29 years",4.1
"2975","1124","Sola","2002M11","15-29 years",4.4
"2976","1124","Sola","2002M12","15-29 years",3.9
"2977","1127","Randaberg","1999M01","15-74 years",1.1
"2978","1127","Randaberg","1999M02","15-74 years",1
"2979","1127","Randaberg","1999M03","15-74 years",1.1
"2980","1127","Randaberg","1999M04","15-74 years",1.1
"2981","1127","Randaberg","1999M05","15-74 years",1
"2982","1127","Randaberg","1999M06","15-74 years",1.1
"2983","1127","Randaberg","1999M07","15-74 years",1.3
"2984","1127","Randaberg","1999M08","15-74 years",1.5
"2985","1127","Randaberg","1999M09","15-74 years",1.6
"2986","1127","Randaberg","1999M10","15-74 years",1.5
"2987","1127","Randaberg","1999M11","15-74 years",1.6
"2988","1127","Randaberg","1999M12","15-74 years",1.4
"2989","1127","Randaberg","2000M01","15-74 years",1.9
"2990","1127","Randaberg","2000M02","15-74 years",1.6
"2991","1127","Randaberg","2000M03","15-74 years",1.8
"2992","1127","Randaberg","2000M04","15-74 years",1.7
"2993","1127","Randaberg","2000M05","15-74 years",1.6
"2994","1127","Randaberg","2000M06","15-74 years",2
"2995","1127","Randaberg","2000M07","15-74 years",2.2
"2996","1127","Randaberg","2000M08","15-74 years",2.1
"2997","1127","Randaberg","2000M09","15-74 years",2
"2998","1127","Randaberg","2000M10","15-74 years",1.7
"2999","1127","Randaberg","2000M11","15-74 years",1.8
"3000","1127","Randaberg","2000M12","15-74 years",2
"3001","1127","Randaberg","2001M01","15-74 years",2.1
"3002","1127","Randaberg","2001M02","15-74 years",1.8
"3003","1127","Randaberg","2001M03","15-74 years",1.4
"3004","1127","Randaberg","2001M04","15-74 years",1.5
"3005","1127","Randaberg","2001M05","15-74 years",1.5
"3006","1127","Randaberg","2001M06","15-74 years",1.6
"3007","1127","Randaberg","2001M07","15-74 years",1.7
"3008","1127","Randaberg","2001M08","15-74 years",1.7
"3009","1127","Randaberg","2001M09","15-74 years",1.8
"3010","1127","Randaberg","2001M10","15-74 years",1.7
"3011","1127","Randaberg","2001M11","15-74 years",1.8
"3012","1127","Randaberg","2001M12","15-74 years",1.8
"3013","1127","Randaberg","2002M01","15-74 years",2.3
"3014","1127","Randaberg","2002M02","15-74 years",2
"3015","1127","Randaberg","2002M03","15-74 years",2.1
"3016","1127","Randaberg","2002M04","15-74 years",1.8
"3017","1127","Randaberg","2002M05","15-74 years",1.9
"3018","1127","Randaberg","2002M06","15-74 years",2.3
"3019","1127","Randaberg","2002M07","15-74 years",2.4
"3020","1127","Randaberg","2002M08","15-74 years",2.2
"3021","1127","Randaberg","2002M09","15-74 years",2.1
"3022","1127","Randaberg","2002M10","15-74 years",2.3
"3023","1127","Randaberg","2002M11","15-74 years",2.5
"3024","1127","Randaberg","2002M12","15-74 years",2.6
"3025","1127","Randaberg","1999M01","15-29 years",1.4
"3026","1127","Randaberg","1999M02","15-29 years",1
"3027","1127","Randaberg","1999M03","15-29 years",1.3
"3028","1127","Randaberg","1999M04","15-29 years",1.3
"3029","1127","Randaberg","1999M05","15-29 years",1
"3030","1127","Randaberg","1999M06","15-29 years",1.7
"3031","1127","Randaberg","1999M07","15-29 years",1.8
"3032","1127","Randaberg","1999M08","15-29 years",1.9
"3033","1127","Randaberg","1999M09","15-29 years",1.8
"3034","1127","Randaberg","1999M10","15-29 years",1.8
"3035","1127","Randaberg","1999M11","15-29 years",2
"3036","1127","Randaberg","1999M12","15-29 years",1.6
"3037","1127","Randaberg","2000M01","15-29 years",2.4
"3038","1127","Randaberg","2000M02","15-29 years",1.6
"3039","1127","Randaberg","2000M03","15-29 years",1.9
"3040","1127","Randaberg","2000M04","15-29 years",1.7
"3041","1127","Randaberg","2000M05","15-29 years",1.6
"3042","1127","Randaberg","2000M06","15-29 years",2.4
"3043","1127","Randaberg","2000M07","15-29 years",3.2
"3044","1127","Randaberg","2000M08","15-29 years",3.5
"3045","1127","Randaberg","2000M09","15-29 years",3.2
"3046","1127","Randaberg","2000M10","15-29 years",2.4
"3047","1127","Randaberg","2000M11","15-29 years",2.3
"3048","1127","Randaberg","2000M12","15-29 years",2.3
"3049","1127","Randaberg","2001M01","15-29 years",2.5
"3050","1127","Randaberg","2001M02","15-29 years",2.4
"3051","1127","Randaberg","2001M03","15-29 years",1.7
"3052","1127","Randaberg","2001M04","15-29 years",1.7
"3053","1127","Randaberg","2001M05","15-29 years",1.6
"3054","1127","Randaberg","2001M06","15-29 years",2.1
"3055","1127","Randaberg","2001M07","15-29 years",2.4
"3056","1127","Randaberg","2001M08","15-29 years",2.7
"3057","1127","Randaberg","2001M09","15-29 years",2.5
"3058","1127","Randaberg","2001M10","15-29 years",2.2
"3059","1127","Randaberg","2001M11","15-29 years",2.4
"3060","1127","Randaberg","2001M12","15-29 years",2.5
"3061","1127","Randaberg","2002M01","15-29 years",3.7
"3062","1127","Randaberg","2002M02","15-29 years",3.1
"3063","1127","Randaberg","2002M03","15-29 years",3.1
"3064","1127","Randaberg","2002M04","15-29 years",2.2
"3065","1127","Randaberg","2002M05","15-29 years",2.3
"3066","1127","Randaberg","2002M06","15-29 years",3.3
